[Arrival Time, Service Time, Time Remain, Time Finished, First Serviced, Wait Amount]
[4999, 17.828513, 0, 6101.160229002727, 5001.514270005399, 2.5142700053993394]
[4381, 30.167975, 0, 6125.053204002668, 4383.422437006901, 2.4224370069014185]
[5500, 9.470069, 0, 6153.898273002598, 5503.018381004179, 3.018381004178991]
[3495, 51.612583, 0, 6271.910856002312, 3496.604510005416, 1.6045100054161594]
[5507, 11.016996, 0, 6283.352852002285, 5509.956203004162, 2.95620300416158]
[5944, 4.851827, 0, 6320.804679002194, 5947.6055230031, 3.6055230030997336]
[5751, 8.162017, 0, 6356.241696002107, 5754.141351003569, 3.1413510035690706]
[4548, 30.624421, 0, 6411.416117001973, 4550.640521006496, 2.6405210064958737]
[5941, 6.485146, 0, 6440.051263001904, 5944.530523003107, 3.5305230031071915]
[3991, 42.434716, 0, 6441.085979001901, 3993.323733007223, 2.323733007222927]
[5847, 7.8952, 0, 6445.35617900189, 5850.332118003335, 3.332118003335381]
[5386, 15.390761, 0, 6457.94694000186, 5388.744022004456, 2.744022004456383]
[5593, 12.097649, 0, 6468.444589001834, 5596.131203003953, 3.131203003952578]
[5626, 12.478256, 0, 6533.672845001675, 5629.239561003872, 3.2395610038720406]
[4113, 41.720042, 0, 6571.367887001584, 4115.485110007553, 2.4851100075529757]
[5881, 9.306063, 0, 6585.348950001549, 5884.532118003252, 3.5321180032524353]
[5258, 19.849051, 0, 6613.623001001481, 5260.831560004769, 2.831560004769017]
[4559, 34.024485, 0, 6673.597486001335, 4561.665521006469, 2.6655210064691346]
[4993, 25.650548, 0, 6680.823034001317, 4995.439270005414, 2.4392700054140732]
[6449, 3.423711, 0, 6698.721745001273, 6452.581179001872, 3.5811790018724423]
[5969, 11.432265, 0, 6835.204010000942, 5972.730523003039, 3.7305230030387975]
[5554, 18.173852, 0, 6879.577862000834, 5557.056203004047, 3.0562030040473473]
[6657, 4.919709, 0, 7070.347571000371, 6660.673001001366, 3.673001001366174]
[6593, 6.226012, 0, 7110.148583000275, 6596.548950001522, 3.5489500015219164]
[6621, 6.057478, 0, 7133.356061000219, 6624.523001001454, 3.5230010014538493]
[6118, 12.987715, 0, 7153.44377600017, 6121.885229002676, 3.8852290026761693]
[6950, 2.397772, 0, 7179.241548000107, 6954.302862000653, 4.302862000652567]
[7206, 3.216105, 0, 7526.9076529992635, 7210.616548000031, 4.616548000030889]
[3669, 62.375007, 0, 7550.507659999207, 3671.195143006052, 2.195143006052149]
[7512, 0.960052, 0, 7616.842711999046, 7517.066547999288, 5.06654799928765]
[5497, 26.993398, 0, 7642.411109998983, 5499.943381004186, 2.943381004186449]
[7023, 6.422704, 0, 7664.05881399893, 7027.802862000474, 4.802862000474306]
[3736, 62.083531, 0, 7676.9423449989, 3738.1840160062957, 2.1840160062956784]
[4415, 48.984344, 0, 7828.651688998532, 4417.365857006819, 2.3658570068191693]
[7565, 2.489151, 0, 7838.7658399985075, 7570.257659999159, 5.257659999158932]
[6955, 9.958605, 0, 7981.82444499816, 6959.40286200064, 4.402862000640198]
[6966, 10.420222, 0, 8049.594666997996, 6970.577862000613, 4.577862000613095]
[7837, 2.081102, 0, 8081.300768997919, 7842.615839998498, 5.615839998497904]
[5810, 26.539809, 0, 8151.340577997748, 5813.207118003425, 3.207118003425421]
[6718, 14.420241, 0, 8165.185818997715, 6721.696745001217, 3.6967450012170957]
[3303, 78.543856, 0, 8172.679674997698, 3304.3543620047176, 1.3543620047175864]
[3452, 73.655111, 0, 8199.18478599755, 3453.6894840052605, 1.6894840052605105]
[3416, 75.43455, 0, 8269.969335996522, 3417.3894840051285, 1.3894840051284518]
[7934, 3.299793, 0, 8327.119128995691, 7939.740839998262, 5.740839998262345]
[6104, 24.03295, 0, 8332.427078995614, 6107.710229002711, 3.7102290027105482]
[5985, 25.618272, 0, 8336.445350995555, 5988.780523003, 3.780523002999871]
[7673, 6.214747, 0, 8397.760097994662, 7678.317344998896, 5.31734499889626]
[3116, 87.723243, 0, 8442.733340994011, 3117.3403270040326, 1.3403270040325879]
[7963, 4.241376, 0, 8465.52471699368, 7968.840839998192, 5.840839998191768]
[7934, 4.714379, 0, 8495.264095993247, 7939.6658399982625, 5.665839998262527]
[7174, 12.119582, 0, 8506.558677993084, 7178.668776000109, 4.6687760001086644]
[6846, 15.899719, 0, 8526.283396992798, 6850.0040100009055, 4.0040100009055095]
[8063, 4.405285, 0, 8588.938681991885, 8068.894666997949, 5.8946669979486614]
[7533, 9.205101, 0, 8595.343782991793, 7538.107652999236, 5.107652999236052]
[5958, 28.255605, 0, 8604.674387991658, 5961.630523003066, 3.6305230030657185]
[8437, 1.691119, 0, 8636.240506991198, 8442.75834099401, 5.758340994010723]
[6942, 15.862411, 0, 8659.52791799086, 6946.277862000672, 4.27786200067203]
[8363, 2.57582, 0, 8665.428737990775, 8368.720350995085, 5.7203509950850275]
[8488, 1.524009, 0, 8668.477746990731, 8493.899716993266, 5.899716993266338]
[6272, 24.801534, 0, 8675.779280990624, 6275.8358560023025, 3.8358560023025348]
[3975, 65.505735, 0, 8687.28501599046, 3977.1987330071643, 2.1987330071642646]
[8651, 0.426925, 0, 8700.536940990267, 8656.590506990902, 5.590506990902213]
[6722, 19.794098, 0, 8787.156038989007, 6725.746745001207, 3.746745001207273]
[6702, 20.09491, 0, 8790.600948988958, 6705.571745001256, 3.571745001256204]
[5830, 31.83786, 0, 8796.363808988875, 5833.307118003377, 3.3071180033766723]
[5244, 42.220764, 0, 8885.359572987581, 5246.731560004803, 2.731560004803214]
[6991, 18.460468, 0, 9012.520040985732, 6995.702862000552, 4.702862000552159]
[6986, 19.827767, 0, 9169.32280798345, 6990.6028620005645, 4.602862000564528]
[8840, 2.802138, 0, 9177.299945983334, 8845.51380898816, 5.5138089881602355]
[8469, 6.383036, 0, 9210.132981982857, 8474.849716993544, 5.849716993543552]
[6083, 31.909386, 0, 9214.967367982787, 6086.7317160027615, 3.731716002761459]
[5044, 49.068812, 0, 9266.686179982034, 5046.536765005289, 2.5367650052894533]
[4960, 50.879915, 0, 9282.566094981805, 4962.427408005495, 2.4274080054947262]
[7647, 14.251925, 0, 9305.693019981469, 7652.336109998959, 5.336109998958818]
[8859, 4.531735, 0, 9402.274754980064, 8864.71380898788, 5.713808987880839]
[7032, 21.364699, 0, 9413.639453979898, 7036.877862000452, 4.877862000452296]
[7720, 14.549331, 0, 9416.33878497986, 7725.492344998782, 5.492344998781846]
[7786, 13.999749, 0, 9421.663533979783, 7791.567344998622, 5.567344998621593]
[9497, 0.478046, 0, 9558.216579977796, 9502.9135339786, 5.9135339786007535]
[8765, 7.528187, 0, 9667.019766976213, 8770.38694098925, 5.386940989250434]
[9306, 3.341724, 0, 9716.361490975496, 9311.868019981379, 5.868019981378893]
[6329, 32.857826, 0, 9719.844316975445, 6332.754679002164, 3.7546790021642664]
[6380, 32.293767, 0, 9728.238083975322, 6383.79169600204, 3.7916960020402257]
[9619, 1.250726, 0, 9784.06380997451, 9625.366579976819, 6.366579976818684]
[7676, 18.018208, 0, 9800.382017974272, 7681.392344998889, 5.392344998888802]
[5451, 46.211215, 0, 9814.593232974066, 5453.919022004298, 2.919022004298313]
[6755, 28.175874, 0, 9851.844106973524, 6758.821745001127, 3.8217450011270557]
[7318, 22.385929, 0, 9905.155035972748, 7322.891547999759, 4.891547999758586]
[9126, 6.373976, 0, 9909.17901197269, 9132.095040983992, 6.0950409839915665]
[9747, 1.340587, 0, 9911.94459897265, 9753.238083974958, 6.238083974958499]
[6903, 27.495132, 0, 9985.064730971586, 6907.127862000767, 4.1278620007669815]
[8765, 10.18274, 0, 9990.29747097151, 8770.46194098925, 5.461940989249342]
[9389, 4.999639, 0, 9999.822109971374, 9394.96801998017, 5.968019980169629]
[8012, 17.206346, 0, 10057.228455970539, 8017.924444998072, 5.924444998072431]
[5858, 42.012042, 0, 10070.615497970344, 5861.4321180033085, 3.43211800330846]
[5334, 50.537451, 0, 10077.727948970241, 5336.710720004584, 2.710720004583891]
[9575, 4.917551, 0, 10172.645499968861, 9581.26657997746, 6.266579977460424]
[9966, 2.08699, 0, 10210.057489968318, 9971.819598971779, 5.81959897177876]
[5362, 51.505358, 0, 10254.63784796767, 5364.716277004515, 2.7162770045151774]
[9192, 9.71714, 0, 10368.379987966015, 9198.17494598303, 6.174945983029829]
[6936, 30.426869, 0, 10381.03185696583, 6940.202862000687, 4.202862000686764]
[8263, 18.710533, 0, 10491.09238996423, 8268.884785996535, 5.884785996535356]
[10233, 2.294808, 0, 10518.987197963825, 10238.957489967897, 5.957489967897345]
[7618, 24.59714, 0, 10522.509337963775, 7623.31771199903, 5.317711999029598]
[8676, 15.471923, 0, 10529.606260963672, 8681.354280990543, 5.354280990542975]
[9728, 6.630971, 0, 10530.48723196366, 9734.188083975236, 6.188083975235713]
[8066, 20.771535, 0, 10542.533766963485, 8071.969666997941, 5.969666997941204]
[6780, 33.665199, 0, 10552.098965963345, 6783.871745001066, 3.8717450010663015]
[5805, 46.806661, 0, 10558.655626963251, 5808.107118003438, 3.1071180034377903]
[9007, 13.143391, 0, 10604.474017962584, 9012.845040985727, 5.845040985726882]
[9946, 5.76203, 0, 10649.961047961922, 9951.79459897207, 5.794598972070162]
[8446, 18.845788, 0, 10704.481835961129, 8451.75834099388, 5.758340993879756]
[4370, 74.531639, 0, 10770.688474960169, 4372.322437006928, 2.3224370069283395]
[10151, 6.134886, 0, 10928.473360957873, 10156.80294896909, 5.802948969090721]
[9462, 11.969116, 0, 10949.817476957562, 9467.813533979112, 5.813533979111526]
[9153, 14.905338, 0, 11002.197814956799, 9159.170040983598, 6.170040983597573]
[9187, 14.713347, 0, 11012.736161956645, 9193.074945983104, 6.074945983104044]
[10001, 9.377314, 0, 11203.288475953874, 10006.747109971273, 5.747109971272948]
[9432, 14.11238, 0, 11217.650855953665, 9437.73853397955, 5.7385339795491745]
[11093, 0.977073, 0, 11236.377928953392, 11100.061161955375, 7.0611619553747005]
[6107, 47.853176, 0, 11259.88110495305, 6110.785229002703, 3.7852290027030904]
[3342, 102.596875, 0, 11280.652979952753, 3343.52347900486, 1.523479004859837]
[5204, 62.170677, 0, 11290.148656952617, 5206.779486004901, 2.7794860049007184]
[10894, 2.85546, 0, 11301.729116952449, 10900.763474958276, 6.763474958275765]
[6963, 38.546723, 0, 11508.425839949441, 6967.502862000621, 4.502862000620553]
[8894, 20.842979, 0, 11520.493818949266, 8899.709572987373, 5.709572987372667]
[10849, 4.94345, 0, 11535.33726894905, 10855.538474958934, 6.538474958933875]
[10560, 7.616569, 0, 11598.52883794813, 10566.180626963142, 6.180626963141549]
[5207, 64.490856, 0, 11612.844693947924, 5209.8332790048935, 2.833279004893484]
[6800, 41.584253, 0, 11660.903946947225, 6803.971745001018, 3.9717450010175526]
[5373, 62.083531, 0, 11691.487477946781, 5375.694022004488, 2.6940220044880334]
[6667, 44.283605, 0, 11798.19608294523, 6670.723001001342, 3.7230010013417996]
[11703, 0.825174, 0, 11825.171256944837, 11710.11247794651, 7.112477946509898]
[9510, 17.951511, 0, 11847.247767944516, 9515.96353397841, 5.963533978410851]
[6821, 43.105135, 0, 11920.927902943444, 6825.046745000966, 4.046745000966439]
[11464, 3.770524, 0, 12003.923426942236, 11470.879116949987, 6.879116949987292]
[10537, 10.756411, 0, 12023.454837941952, 10543.158766963476, 6.1587669634755]
[11054, 7.122625, 0, 12061.902462941393, 11060.986161955943, 6.986161955943317]
[4772, 76.435601, 0, 12110.413063940689, 4774.44598800595, 2.445988005950312]
[12064, 0.432498, 0, 12129.145561940417, 12071.077462941259, 7.077462941259]
[11649, 3.483292, 0, 12151.70385394009, 11656.144693947293, 7.14469394729349]
[10638, 11.079186, 0, 12181.383039939657, 10644.324017962004, 6.324017962004291]
[7980, 33.390867, 0, 12184.67390693961, 7985.89944499815, 5.899444998150102]
[7274, 40.389048, 0, 12235.137954938877, 7278.716547999866, 4.716547999865725]
[10141, 15.777089, 0, 12276.74004393827, 10146.677948969238, 5.677948969238059]
[11848, 3.344795, 0, 12325.63483893756, 11855.072767944403, 7.072767944402585]
[8397, 30.956594, 0, 12341.191432937334, 8402.73509799459, 5.735097994589523]
[9052, 26.8183, 0, 12562.259732934117, 9057.920040985071, 5.920040985070955]
[9535, 23.0912, 0, 12599.675932933573, 9541.163533978044, 6.163533978044143]
[8785, 29.548733, 0, 12616.474665933329, 8790.625948988958, 5.625948988958044]
[11532, 7.725342, 0, 12631.225007933115, 11538.812268949, 6.81226894899919]
[10681, 13.99391, 0, 12636.093917933045, 10687.486047961376, 6.486047961376244]
[10206, 18.116856, 0, 12685.560773932326, 10211.882489968291, 5.882489968291338]
[10371, 16.767652, 0, 12685.753425932324, 10377.104987965888, 6.104987965887631]
[9512, 24.394128, 0, 12759.622553931249, 9518.06353397838, 6.063533978380292]
[12584, 1.222104, 0, 12763.71965793119, 12591.084732933698, 7.0847329336975235]
[10164, 19.182279, 0, 12787.176936930848, 10169.9279489689, 5.927948968899727]
[11034, 12.966549, 0, 12874.443485929578, 11040.886161956236, 6.88616195623581]
[5115, 75.096962, 0, 12889.59044792936, 5117.636765005117, 2.636765005117013]
[12513, 2.798117, 0, 12916.663564928967, 12520.016432934732, 7.016432934731711]
[11396, 10.833824, 0, 12937.422388928666, 11402.70411695098, 6.704116950979369]
[11583, 9.515298, 0, 12945.712686928546, 11589.887268948256, 6.887268948255951]
[10121, 21.488125, 0, 13068.250811926762, 10126.57794896953, 5.577948969530553]
[11897, 8.171633, 0, 13071.22244492672, 11904.197767943688, 7.197767943687722]
[8992, 31.237971, 0, 13129.710415925869, 8997.809572985945, 5.809572985945124]
[12966, 1.201132, 0, 13152.98654792553, 12973.262686928145, 7.262686928144831]
[6655, 54.129603, 0, 13190.84115092498, 6658.573001001371, 3.573001001371267]
[9365, 28.824522, 0, 13234.915672924339, 9370.89301998052, 5.893019980519966]
[13159, 0.777217, 0, 13280.94288992367, 13166.586547925332, 7.586547925331615]
[10891, 18.722493, 0, 13607.765382918915, 10897.68847495832, 6.688474958320512]
[10552, 21.698745, 0, 13666.56412791806, 10558.273965963255, 6.27396596325525]
[10675, 20.738618, 0, 13669.252745918022, 10681.411047961465, 6.4110479614646465]
[13569, 0.718081, 0, 13700.945826917561, 13577.667889919352, 8.667889919352092]
[7684, 46.585226, 0, 13784.25605291635, 7689.417344998869, 5.417344998869339]
[10327, 24.303425, 0, 13816.909477915873, 10333.112847966528, 6.1128479665276245]
[7804, 45.833371, 0, 13844.117848915479, 7809.642344998578, 5.642344998577755]
[13596, 1.750265, 0, 13912.918113914478, 13604.742889918958, 8.742889918958099]
[7545, 48.876758, 0, 13960.669871913784, 7550.182652999207, 5.182652999206766]
[13045, 5.588354, 0, 13970.708225913639, 13052.462686926992, 7.462686926992319]
[12742, 7.771572, 0, 13992.504797913321, 12749.303425931399, 7.303425931399033]
[13343, 4.192904, 0, 14070.34770191219, 13350.792889922654, 7.792889922653558]
[11623, 16.220293, 0, 14098.592994911778, 11629.969693947674, 6.969693947674386]
[7915, 46.305353, 0, 14109.873347911614, 7920.615839998309, 5.615839998308729]
[10289, 26.296857, 0, 14110.545204911605, 10295.087847967081, 6.087847967080961]
[9978, 29.185653, 0, 14155.755857910946, 9983.894598971603, 5.894598971603045]
[10653, 23.724485, 0, 14174.10534291068, 10659.361047961786, 6.361047961785516]
[10580, 24.501678, 0, 14213.9570209101, 10586.280626962849, 6.280626962849055]
[6586, 61.466284, 0, 14288.173304909022, 6589.423950001539, 3.423950001539197]
[11459, 18.844072, 0, 14357.692376908011, 11465.779116950062, 6.779116950061507]
[13296, 6.184352, 0, 14380.776728907676, 13303.61788992334, 7.617889923340044]
[10642, 25.106533, 0, 14413.5082619072, 10648.374017961945, 6.374017961945356]
[13732, 3.876605, 0, 14434.709866906891, 13740.795826916981, 8.795826916981241]
[13420, 5.716578, 0, 14441.951444906786, 13428.192889921527, 8.19288992152724]
[8859, 40.357397, 0, 14510.38384190579, 8864.638808987882, 5.63880898788193]
[12938, 9.291084, 0, 14511.424925905776, 12945.022388928555, 7.022388928555301]
[12445, 12.862348, 0, 14541.162273905344, 12451.991432935722, 6.991432935721605]
[13433, 6.2463, 0, 14546.858573905261, 13441.242889921337, 8.242889921337337]
[12050, 16.270644, 0, 14648.529217903782, 12057.079837941463, 7.079837941462756]
[12736, 12.422796, 0, 14836.752013901043, 12743.228425931487, 7.228425931487436]
[10410, 29.377611, 0, 14858.329624900729, 10416.15685696532, 6.156856965319093]
[14716, 1.240228, 0, 14954.919852899324, 14725.354217902664, 9.354217902664459]
[14004, 5.523346, 0, 15032.368198898197, 14012.854797913025, 8.854797913025322]
[14844, 1.307097, 0, 15107.325295897106, 14853.4270139008, 9.427013900800375]
[13524, 8.784978, 0, 15135.360273896698, 13532.51788992001, 8.517889920009111]
[13914, 6.570505, 0, 15138.70577889665, 13922.768113914335, 8.768113914335117]
[12959, 12.955267, 0, 15248.311045895056, 12966.212686928247, 7.212686928247422]
[10812, 28.377958, 0, 15283.014003894552, 10818.413474959474, 6.413474959474115]
[12707, 15.229093, 0, 15354.693096893508, 12714.12842593191, 7.128425931910897]
[14057, 6.856799, 0, 15365.59989589335, 14066.10479791225, 9.104797912250433]
[6530, 67.987047, 0, 15384.486942893078, 6533.569589001676, 3.569589001675922]
[14971, 2.183333, 0, 15418.445275892584, 14980.819852898947, 9.81985289894692]
[7337, 58.608916, 0, 15419.904191892563, 7341.941547999712, 4.941547999712384]
[15334, 0.421354, 0, 15429.700545892421, 15344.539003893657, 10.539003893656627]
[14107, 6.975552, 0, 15444.451097892206, 14116.195204911523, 9.195204911522524]
[15307, 0.749981, 0, 15465.451078891901, 15317.389003894052, 10.389003894051712]
[11890, 21.644068, 0, 15489.970146891545, 11897.14776794379, 7.147767943790313]
[13361, 11.520852, 0, 15499.8409988914, 13368.86788992239, 7.867889922390532]
[15180, 1.796888, 0, 15553.687886890619, 15190.030778895903, 10.030778895903495]
[14426, 5.850916, 0, 15577.71380289027, 14435.034866906886, 9.034866906886236]
[10504, 32.269599, 0, 15596.20840189, 10510.467389963947, 6.467389963947426]
[10231, 34.526721, 0, 15606.160122889856, 10236.932489967927, 5.932489967926813]
[8768, 47.025353, 0, 15657.435475889111, 8773.536940989205, 5.536940989204595]
[10873, 30.000761, 0, 15721.886236888173, 10879.613474958584, 6.613474958583538]
[10470, 33.19644, 0, 15725.632676888119, 10476.306856964444, 6.306856964443796]
[15113, 3.019036, 0, 15739.32671288792, 15122.87529589688, 9.875295896879834]
[13006, 15.491864, 0, 15826.243576886656, 13013.312686927562, 7.3126869275620265]
[14350, 7.745485, 0, 15865.089061886092, 14359.14237690799, 9.142376907990183]
[13600, 12.324605, 0, 15945.238666884927, 13608.8403829189, 8.840382918899195]
[13025, 15.977592, 0, 15949.566258884865, 13032.437686927284, 7.437686927283721]
[14603, 6.799321, 0, 15952.790579884819, 14611.983573904314, 8.983573904313744]
[13480, 13.143391, 0, 15964.858970884643, 13488.342889920652, 8.342889920651942]
[15495, 2.932089, 0, 16078.166059882995, 15505.190998891323, 10.190998891323034]
[13415, 14.143171, 0, 16079.809230882971, 13423.092889921601, 8.092889921601454]
[8531, 51.515553, 0, 16122.149783882356, 8536.808396992645, 5.8083969926447026]
[15649, 2.678753, 0, 16171.47853688164, 15659.110475889087, 10.110475889086956]
[15218, 4.771215, 0, 16175.424751881583, 15228.205778895348, 10.205778895347976]
[7564, 60.487861, 0, 16222.062612880905, 7569.132659999162, 5.13265999916166]
[14586, 8.513803, 0, 16259.826415880356, 14594.883573904563, 8.883573904562581]
[15287, 5.418968, 0, 16352.495383879008, 15297.364003894343, 10.364003894343114]
[8802, 50.46844, 0, 16368.513823878775, 8807.488808988714, 5.488808988713572]
[13156, 17.788729, 0, 16436.152552879055, 13163.511547925376, 7.511547925376362]
[13932, 13.332702, 0, 16470.710254879392, 13940.843113914072, 8.843113914072092]
[13303, 17.065329, 0, 16482.000583879504, 13310.742889923236, 7.742889923236362]
[11609, 28.858044, 0, 16491.7836278796, 11615.944693947878, 6.944693947878477]
[10249, 39.239641, 0, 16514.49826887982, 10255.037847967664, 6.037847967663765]
[9073, 49.276294, 0, 16564.724562880307, 9078.995040984764, 5.995040984764273]
[6373, 76.883547, 0, 16660.333109881238, 6376.741696002057, 3.741696002057324]
[15254, 7.965562, 0, 16756.823671882175, 15264.161045894825, 10.161045894825293]
[8510, 55.40228, 0, 16765.925951882266, 8515.808677992949, 5.808677992949015]
[12260, 25.988287, 0, 16768.38923888229, 12267.037954938412, 7.03795493841244]
[12065, 28.891604, 0, 17012.73084288466, 12072.202462941243, 7.202462941242629]
[10543, 40.374976, 0, 17085.080818885363, 10549.233766963387, 6.233766963387097]
[15112, 10.759032, 0, 17092.61485088544, 15121.825295896895, 9.825295896895113]
[12577, 27.178584, 0, 17315.868434887605, 12584.0347329338, 7.0347329338001146]
[12226, 29.752907, 0, 17331.421341887755, 12232.998906938907, 6.998906938906657]
[6451, 80.434858, 0, 17386.456199888293, 6454.681179001867, 3.681179001867349]
[15206, 13.014547, 0, 17512.12074688951, 15216.130778895524, 10.13077889552369]
[10940, 40.771489, 0, 17614.317235890503, 10946.873360957605, 6.873360957604746]
[13994, 20.204232, 0, 17620.04646789056, 14002.654797913174, 8.654797913173752]
[12615, 29.275405, 0, 17671.846872891063, 12622.124665933246, 7.124665933246433]
[14645, 17.12198, 0, 17690.79385289125, 14654.1792179037, 9.179217903700192]
[11666, 36.174474, 0, 17704.643326891386, 11673.078946947047, 7.0789469470473705]
[5411, 97.559432, 0, 17724.552758891583, 5413.869022004395, 2.869022004395447]
[13508, 24.738817, 0, 17867.941575892975, 13516.467889920243, 8.46788992024267]
[11102, 41.489201, 0, 17881.580776893108, 11109.136161955243, 7.136161955242642]
[13367, 25.988287, 0, 17922.369063893504, 13374.942889922302, 7.942889922302129]
[14747, 18.360685, 0, 17942.879748893705, 14756.404217902213, 9.404217902212622]
[13294, 27.374039, 0, 18047.928787894725, 13301.59288992337, 7.592889923369512]
[12863, 30.528015, 0, 18082.631802895063, 12870.22693692964, 7.226936929639123]
[14429, 21.387103, 0, 18111.568905895343, 14438.109866906841, 9.10986690684149]
[10997, 44.247569, 0, 18150.04147489572, 11003.947814956773, 6.9478149567730725]
[14962, 18.919665, 0, 18165.61113989587, 14971.594852899081, 9.594852899081161]
[13558, 26.653121, 0, 18168.939260895906, 13566.642889919513, 8.642889919512527]
[13125, 29.511982, 0, 18184.351242896057, 13132.585415925827, 7.585415925826965]
[8067, 69.769389, 0, 18311.37063189729, 8073.0946669979385, 6.094666997938475]
[10921, 46.104598, 0, 18319.35022989737, 10927.91347495788, 6.9134749578806804]
[12385, 36.150024, 0, 18373.300253897894, 12391.916432936596, 6.916432936595811]
[14963, 20.651017, 0, 18382.401270897983, 14972.644852899066, 9.644852899065882]
[9569, 57.686745, 0, 18395.888015898116, 9575.191579977549, 6.191579977548827]
[14968, 20.973482, 0, 18420.76149789836, 14977.744852898992, 9.744852898991667]
[7496, 75.902151, 0, 18433.08864889848, 7501.016547999327, 5.016547999326576]
[8457, 67.70585, 0, 18461.019498898753, 8462.858340993718, 5.85834099371823]
[13394, 30.751745, 0, 18541.146243899533, 13402.017889921908, 8.017889921908136]
[14620, 24.326075, 0, 18591.447318900024, 14629.158573904064, 9.158573904063815]
[14669, 24.266398, 0, 18614.66371690025, 14678.179217903351, 9.179217903350946]
[14880, 23.357269, 0, 18638.17098590048, 14889.554624900275, 9.554624900274575]
[8140, 72.096589, 0, 18642.592574900526, 8146.050768997761, 6.0507689977612245]
[13800, 29.470385, 0, 18656.43795990066, 13808.806052915992, 8.80605291599204]
[15578, 20.340997, 0, 18679.07895690088, 15588.163802890118, 10.16380289011795]
[12673, 37.077661, 0, 18698.55661790107, 12680.218917932403, 7.218917932403201]
[12943, 35.253177, 0, 18704.65979490113, 12950.087686928482, 7.087686928482071]
[14383, 27.10844, 0, 18745.49323490153, 14392.051728907512, 9.05172890751237]
[13065, 35.140717, 0, 18771.508951901782, 13072.5224449267, 7.5224449267007]
[15134, 24.128976, 0, 18840.712927902456, 15143.980778896574, 9.98077889657361]
[15276, 24.006444, 0, 18897.444371903006, 15286.264003894505, 10.26400389450464]
[10482, 57.103721, 0, 19099.59809290497, 10488.456856964267, 6.45685696426699]
[10142, 59.969784, 0, 19105.192876905025, 10147.727948969223, 5.72794896922278]
[14025, 33.415956, 0, 19151.95883290548, 14034.079797912716, 9.079797912716458]
[12206, 45.215395, 0, 19154.024227905502, 12212.8989069392, 6.898906939199151]
[15335, 26.941661, 0, 19189.415888905845, 15345.66400389364, 10.664003893640256]
[15500, 26.728902, 0, 19239.41979090633, 15510.21599889125, 10.21599889124991]
[14861, 30.010718, 0, 19251.005508906444, 14870.504624900552, 9.50462490055179]
[10947, 55.332715, 0, 19254.213223906478, 10953.967476957501, 6.967476957501276]
[15363, 27.625911, 0, 19259.664134906532, 15373.574895893234, 10.574895893234498]
[15129, 28.968453, 0, 19276.8075879067, 15138.880778896648, 9.880778896647826]
[13105, 40.448925, 0, 19278.00651290671, 13112.497444926119, 7.4974449261189875]
[12754, 42.851969, 0, 19282.308481906755, 12761.372553931224, 7.372553931223592]
[10909, 57.319482, 0, 19385.62796390776, 10915.838474958056, 6.838474958056395]
[15168, 31.321081, 0, 19466.14904490854, 15177.95577889608, 9.95577889607921]
[14690, 34.235834, 0, 19497.18487890884, 14699.254217903044, 9.254217903044264]
[12656, 47.078077, 0, 19540.962955909265, 12663.043917932653, 7.04391793265313]
[7600, 88.273717, 0, 19612.786672909966, 7605.282659999074, 5.282659999073985]
[11817, 54.527182, 0, 19646.213854910293, 11824.096082944852, 7.096082944852242]
[13797, 41.372625, 0, 19649.78647991033, 13805.731052916037, 8.731052916036788]
[11545, 56.785999, 0, 19667.772478910505, 11551.78726894881, 6.787268948810379]
[8257, 83.412041, 0, 19670.659519910536, 8262.809785996624, 5.809785996623759]
[14561, 37.911536, 0, 19698.896055910813, 14569.833573904927, 8.833573904927107]
[7277, 92.982267, 0, 19709.228322910916, 7281.791547999858, 4.791547999858267]
[14235, 40.294194, 0, 19731.87251691114, 14244.057020909662, 9.057020909662242]
[11583, 57.963593, 0, 19755.53610991137, 11589.962268948255, 6.962268948254859]
[12668, 50.84998, 0, 19782.761089911633, 12675.118917932477, 7.118917932477416]
[13192, 48.404235, 0, 19845.26532491224, 13199.566150924853, 7.566150924852991]
[13497, 46.797946, 0, 19860.038270912384, 13505.367889920404, 8.367889920404195]
[14096, 44.707256, 0, 19928.47052691305, 14105.217994911682, 9.217994911681672]
[14016, 45.888266, 0, 19963.783792913393, 14024.92979791285, 8.929797912849608]
[12018, 59.460502, 0, 19990.519294913654, 12025.054837941929, 7.054837941928781]
[8738, 85.30099, 0, 19995.420284913707, 8743.311940989644, 5.311940989644427]
[14551, 45.207131, 0, 20068.50241591442, 14559.783573905073, 8.783573905073354]
[12953, 55.448747, 0, 20102.32616291475, 12960.137686928336, 7.137686928335825]
[9566, 81.028937, 0, 20115.205099914878, 9572.116579977594, 6.116579977593574]
[6172, 117.012066, 0, 20207.417165915776, 6175.823273002545, 3.823273002544738]
[10481, 75.879171, 0, 20211.971336915823, 10487.331856964283, 6.331856964283361]
[13997, 52.24843, 0, 20230.119766916003, 14005.729797913129, 8.729797913129005]
[14246, 52.426596, 0, 20286.49636291655, 14255.1570209095, 9.157020909500716]
[11228, 72.422347, 0, 20288.568709916573, 11235.000855953413, 7.000855953412611]
[12631, 62.981537, 0, 20305.725246916743, 12638.068917933017, 7.068917933016564]
[8918, 91.826746, 0, 20317.551992916862, 8923.784572987022, 5.7845729870223295]
[15283, 48.248366, 0, 20327.075358916954, 15293.314003894402, 10.314003894402049]
